gene_id,gene_nr,tagm_location,tagm_location,,,
TGME49_246560,246560,unknown,unknown,,,
TGME49_213050,213050,dense granules,PM - peripheral 2,,,
TGME49_253380,253380,nucleus - chromatin,nucleus - chromatin,,,
TGME49_231220,231220,PM - integral,Golgi,,,
TGME49_297140,297140,unknown,nucleus - non-chromatin,,,
TGME49_270750,270750,nucleus - chromatin,nucleolus,,,
TGME49_216960,216960,nucleus - chromatin,nucleolus,,,
TGME49_224910,224910,unknown,unknown,,,
TGME49_261400,261400,PM - integral,Golgi,,,
TGME49_265790,265790,micronemes,micronemes,,,
TGME49_310820,310820,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_294040,294040,Golgi,Golgi,,,
TGME49_202160,202160,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_304900,304900,Golgi,Golgi,,,
TGME49_215610,215610,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_247280,247280,apicoplast,apicoplast,,,
TGME49_257520,257520,PM - integral,Golgi,,,
TGME49_266050,266050,dense granules,dense granules,,,
TGME49_207240,207240,cytosol,cytosol,,,
TGME49_257060,257060,cytosol,19S proteasome,,,
TGME49_205690,205690,IMC,IMC,,,
TGME49_318480,318480,nucleus - chromatin,nucleolus,,,
TGME49_269740,269740,nucleus - chromatin,nucleolus,,,
TGME49_278700,278700,Golgi,Golgi,,,
TGME49_232390,232390,nucleolus,nucleolus,,,
TGME49_289615,289615,IMC,Golgi,,,
TGME49_275980,275980,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_240500,240500,cytosol,19S proteasome,,,
TGME49_215920,215920,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_232760,232760,cytosol,19S proteasome,,,
TGME49_219600,219600,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_214250,214250,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_286690,286690,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_260220,260220,Golgi,Golgi,,,
TGME49_255740,255740,nucleus - chromatin,nucleolus,,,
TGME49_280750,280750,unknown,nucleus - non-chromatin,,,
TGME49_254710,254710,nucleus - chromatin,nucleus - chromatin,,,
TGME49_224310,224310,PM - integral,Golgi,,,
TGME49_214150,214150,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_298990,298990,apicoplast,apicoplast,,,
TGME49_248950,248950,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_255320,255320,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_242270,242270,ER 2,ER 2,,,
TGME49_320120,320120,nucleus - chromatin,nucleolus,,,
TGME49_202070,202070,nucleus - chromatin,nucleolus,,,
TGME49_297940,297940,apicoplast,apicoplast,,,
TGME49_283710,283710,ER 1,ER 1,,,
TGME49_248300,248300,apicoplast,apicoplast,,,
TGME49_225010,225010,Golgi,Golgi,,,
TGME49_224580,224580,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_233720,233720,nucleus - non-chromatin,nucleolus,,,
TGME49_224620,224620,micronemes,micronemes,,,
TGME49_290260,290260,cytosol,cytosol,,,
TGME49_315160,315160,rhoptries 2,rhoptries 2,,,
TGME49_209440,209440,nucleus - chromatin,nucleolus,,,
TGME49_221980,221980,nucleus - chromatin,nucleus - chromatin,,,
TGME49_224210,224210,nucleus - chromatin,PM - peripheral 2,,,
TGME49_308060,308060,nucleus - non-chromatin,nucleolus,,,
TGME49_278900,278900,unknown,unknown,,,
TGME49_260810,260810,nucleus - chromatin,nucleus - chromatin,,,
TGME49_223500,223500,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_257300,257300,apical 1,apical 1,,,
TGME49_304700,304700,nucleus - chromatin,nucleus - chromatin,,,
TGME49_249325,249325,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_292055,292055,nucleus - chromatin,19S proteasome,,,
TGME49_233850,233850,cytosol,19S proteasome,,,
TGME49_310802,310802,nucleus - chromatin,nucleolus,,,
TGME49_289210,289210,cytosol,cytosol,,,
TGME49_321590,321590,PM - integral,PM - integral,,,
TGME49_322000,322000,rhoptries 2,rhoptries 2,,,
TGME49_248550,248550,PM - integral,Golgi,,,
TGME49_214870,214870,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_311840,311840,ER 1,ER 1,,,
TGME49_254230,254230,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_240440,240440,ER 1,ER 1,,,
TGME49_263323,263323,unknown,mitochondrion - membranes,,,
TGME49_318550,318550,ER 1,ER 1,,,
TGME49_271910,271910,nucleus - chromatin,nucleolus,,,
TGME49_305120,305120,unknown,ER 1,,,
TGME49_260510,260510,cytosol,cytosol,,,
TGME49_279430,279430,nucleus - non-chromatin,nucleolus,,,
TGME49_237000,237000,unknown,cytosol,,,
TGME49_227890,227890,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_209250,209250,nucleus - chromatin,nucleolus,,,
TGME49_256000,256000,ER 1,ER 1,,,
TGME49_278740,278740,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_290650,290650,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_258800,258800,rhoptries 1,rhoptries 1,,,
TGME49_202810,202810,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_248110,248110,nucleus - chromatin,nucleolus,,,
TGME49_236510,236510,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_232400,232400,micronemes,ER 2,,,
TGME49_224520,224520,dense granules,IMC,,,
TGME49_282090,282090,cytosol,19S proteasome,,,
TGME49_242700,242700,nucleus - non-chromatin,nucleolus,,,
TGME49_282190,282190,unknown,unknown,,,
TGME49_224990,224990,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_270740,270740,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_201260,201260,PM - integral,Golgi,,,
TGME49_254260,254260,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_208010,208010,ER 1,ER 1,,,
TGME49_259220,259220,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_289990,289990,apical 1,apical 1,,,
TGME49_235635,235635,dense granules,rhoptries 1,,,
TGME49_254720,254720,dense granules,dense granules,,,
TGME49_231040,231040,unknown,nucleus - non-chromatin,,,
TGME49_226240,226240,unknown,nucleus - non-chromatin,,,
TGME49_235880,235880,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_285220,285220,nucleus - chromatin,nucleus - chromatin,,,
TGME49_314265,314265,nucleus - chromatin,dense granules,,,
TGME49_319950,319950,nucleolus,nucleolus,,,
TGME49_203910,203910,nucleus - chromatin,nucleolus,,,
TGME49_301430,301430,unknown,unknown,,,
TGME49_249920,249920,unknown,cytosol,,,
TGME49_321480,321480,PM - peripheral 1,PM - peripheral 1,,,
TGME49_298030,298030,unknown,mitochondrion - membranes,,,
TGME49_279350,279350,dense granules,dense granules,,,
TGME49_249740,249740,nucleus - chromatin,nucleus - chromatin,,,
TGME49_258180,258180,ER 1,ER 1,,,
TGME49_211060,211060,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_203940,203940,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_253470,253470,dense granules,IMC,,,
TGME49_257980,257980,apicoplast,apicoplast,,,
TGME49_226640,226640,unknown,nucleus - non-chromatin,,,
TGME49_207160,207160,PM - peripheral 1,PM - peripheral 1,,,
TGME49_272010,272010,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_240540,240540,nucleus - chromatin,nucleus - chromatin,,,
TGME49_318720,318720,unknown,nucleus - chromatin,,,
TGME49_295380,295380,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_234980,234980,dense granules,PM - peripheral 2,,,
TGME49_291320,291320,PM - integral,Golgi,,,
TGME49_323100,323100,dense granules,dense granules,,,
TGME49_316360,316360,ER 1,ER 1,,,
TGME49_276910,276910,Golgi,Golgi,,,
TGME49_220910,220910,nucleus - chromatin,nucleolus,,,
TGME49_264780,264780,nucleus - chromatin,nucleolus,,,
TGME49_246630,246630,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_257310,257310,cytosol,cytosol,,,
TGME49_286260,286260,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_294190,294190,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_202620,202620,dense granules,dense granules,,,
TGME49_258560,258560,apicoplast,apicoplast,,,
TGME49_243790,243790,micronemes,micronemes,,,
TGME49_210781,210781,nucleus - chromatin,nucleolus,,,
TGME49_227020,227020,nucleus - chromatin,PM - peripheral 2,,,
TGME49_288250,288250,nucleus - chromatin,nucleus - chromatin,,,
TGME49_306350,306350,apical 1,apical 1,,,
TGME49_259940,259940,PM - integral,Golgi,,,
TGME49_314700,314700,nucleus - chromatin,nucleus - chromatin,,,
TGME49_257780,257780,ER 1,PM - peripheral 2,,,
TGME49_318330,318330,nucleus - chromatin,nucleus - chromatin,,,
TGME49_233760,233760,Golgi,Golgi,,,
TGME49_205460,205460,nucleus - chromatin,PM - peripheral 2,,,
TGME49_235140,235140,dense granules,dense granules,,,
TGME49_265370,265370,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_219120,219120,nucleus - chromatin,nucleolus,,,
TGME49_265240,265240,nucleus - chromatin,nucleus - chromatin,,,
TGME49_211470,211470,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_315920,315920,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_234370,234370,dense granules,dense granules,,,
TGME49_262930,262930,ER 1,ER 1,,,
TGME49_242840,242840,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_261470,261470,unknown,nucleus - non-chromatin,,,
TGME49_271600,271600,nucleus - chromatin,nucleus - chromatin,,,
TGME49_206480,206480,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_230860,230860,nucleus - chromatin,nucleus - chromatin,,,
TGME49_299100,299100,nucleus - chromatin,nucleolus,,,
TGME49_299030,299030,nucleus - non-chromatin,nucleolus,,,
TGME49_316710,316710,mitochondrion - soluble,endomembrane vesicles,,,
TGME49_254365,254365,PM - integral,Golgi,,,
TGME49_294940,294940,dense granules,PM - peripheral 2,,,
TGME49_259860,259860,nucleus - chromatin,nucleus - chromatin,,,
TGME49_288580,288580,unknown,nucleus - chromatin,,,
TGME49_269460,269460,dense granules,PM - peripheral 2,,,
TGME49_270050,270050,nucleus - chromatin,nucleus - chromatin,,,
TGME49_278950,278950,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_318210,318210,nucleus - chromatin,nucleolus,,,
TGME49_208970,208970,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_266410,266410,dense granules,dense granules,,,
TGME49_229310,229310,nucleus - chromatin,60S ribosome,,,
TGME49_288320,288320,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_265000,265000,nucleus - chromatin,nucleus - chromatin,,,
TGME49_243760,243760,Golgi,PM - peripheral 2,,,
TGME49_209020,209020,mitochondrion - membranes,mitochondrion - soluble,,,
TGME49_313790,313790,nucleus - chromatin,nucleolus,,,
TGME49_258030,258030,nucleus - chromatin,nucleolus,,,
TGME49_214240,214240,nucleus - chromatin,nucleus - chromatin,,,
TGME49_208420,208420,Golgi,Golgi,,,
TGME49_250740,250740,Golgi,PM - peripheral 2,,,
TGME49_288990,288990,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_256810,256810,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_262750,262750,5.746961,0.9990501,26.1890182039014,,
TGME49_228360,228360,unknown,unknown,,,
TGME49_264130,264130,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_264820,264820,nucleus - chromatin,nucleus - chromatin,,,
TGME49_312670,312670,nucleus - non-chromatin,nucleolus,,,
TGME49_200440,200440,Golgi,PM - peripheral 2,,,
TGME49_306610,306610,unknown,nucleus - non-chromatin,,,
TGME49_251885,251885,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_271935,271935,IMC,IMC,,,
TGME49_202420,202420,rhoptries 1,rhoptries 1,,,
TGME49_225780,225780,ER 1,PM - peripheral 2,,,
TGME49_235398,235398,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_226080,226080,nucleus - chromatin,nucleus - chromatin,,,
TGME49_311110,311110,unknown,cytosol,,,
TGME49_260870,260870,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_313590,313590,nucleus - chromatin,nucleus - chromatin,,,
TGME49_215940,215940,unknown,ER 1,,,
TGME49_238230,238230,nucleus - chromatin,nucleolus,,,
TGME49_255440,255440,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_258590,258590,apicoplast,apicoplast,,,
TGME49_320110,320110,cytosol,cytosol,,,
TGME49_254070,254070,rhoptries 2,rhoptries 2,,,
TGME49_272760,272760,nucleus - chromatin,nucleus - chromatin,,,
TGME49_258940,258940,cytosol,19S proteasome,,,
TGME49_264900,264900,nucleus - non-chromatin,nucleolus,,,
TGME49_204370,204370,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_257100,257100,nucleus - non-chromatin,nucleolus,,,
TGME49_221850,221850,unknown,mitochondrion - membranes,,,
TGME49_314470,314470,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_266260,266260,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_242080,242080,Golgi,Golgi,,,
TGME49_315710,315710,Golgi,endomembrane vesicles,,,
TGME49_295320,295320,unknown,unknown,,,
TGME49_217340,217340,Golgi,endomembrane vesicles,,,
TGME49_254600,254600,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_247390,247390,unknown,unknown,,,
TGME49_251460,251460,nucleus - chromatin,nucleolus,,,
TGME49_265510,265510,cytosol,19S proteasome,,,
TGME49_244600,244600,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_273445,273445,apicoplast,apicoplast,,,
TGME49_293810,293810,cytosol,cytosol,,,
TGME49_259230,259230,unknown,apicoplast,,,
TGME49_213410,213410,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_289250,289250,unknown,unknown,,,
TGME49_310100,310100,ER 1,ER 1,,,
TGME49_293740,293740,cytosol,cytosol,,,
TGME49_292360,292360,apicoplast,apicoplast,,,
TGME49_301250,301250,nucleus - chromatin,nucleus - chromatin,,,
TGME49_278450,278450,mitochondrion - soluble,apical 2,,,
TGME49_232610,232610,nucleus - chromatin,nucleolus,,,
TGME49_229770,229770,nucleus - chromatin,nucleolus,,,
TGME49_208340,208340,apical 2,apical 2,,,
TGME49_312190,312190,nucleus - chromatin,nucleolus,,,
TGME49_200400,200400,nucleus - chromatin,nucleus - chromatin,,,
TGME49_233860,233860,apicoplast,apicoplast,,,
TGME49_297690,297690,nucleus - chromatin,nucleolus,,,
TGME49_216275,216275,unknown,unknown,,,
TGME49_292000,292000,apicoplast,ER 2,,,
TGME49_214800,214800,nucleus - chromatin,nucleolus,,,
TGME49_223080,223080,nucleus - chromatin,ER 2,,,
TGME49_285720,285720,unknown,nucleus - chromatin,,,
TGME49_214850,214850,apicoplast,apicoplast,,,
TGME49_278500,278500,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_264050,264050,cytosol,cytosol,,,
TGME49_293370,293370,cytosol,19S proteasome,,,
TGME49_283720,283720,nucleus - chromatin,nucleus - chromatin,,,
TGME49_276190,276190,ER 1,ER 1,,,
TGME49_244040,244040,nucleus - chromatin,PM - peripheral 2,,,
TGME49_234390,234390,nucleus - non-chromatin,nucleolus,,,
TGME49_231460,231460,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_233400,233400,unknown,cytosol,,,
TGME49_209290,209290,cytosol,nucleus - chromatin,,,
TGME49_253640,253640,PM - integral,micronemes,,,
TGME49_314690,314690,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_224340,224340,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_217430,217430,cytosol,19S proteasome,,,
TGME49_239770,239770,apical 1,apical 1,,,
TGME49_286030,286030,nucleus - chromatin,nucleus - chromatin,,,
TGME49_242890,242890,cytosol,nucleolus,,,
TGME49_268730,268730,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_252850,252850,unknown,unknown,,,
TGME49_253060,253060,unknown,unknown,,,
TGME49_234540,234540,rhoptries 2,rhoptries 2,,,
TGME49_202230,202230,nucleus - chromatin,nucleus - chromatin,,,
TGME49_305010,305010,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_321340,321340,unknown,unknown,,,
TGME49_273980,273980,dense granules,dense granules,,,
TGME49_215440,215440,nucleus - chromatin,PM - peripheral 2,,,
TGME49_277690,277690,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_202850,202850,cytosol,nucleolus,,,
TGME49_318750,318750,cytosol,cytosol,,,
TGME49_278270,278270,2.133772,5.317459E-12,64.4909782014418,,
TGME49_265850,265850,nucleus - chromatin,nucleus - chromatin,,,
TGME49_260020,260020,ER 1,ER 1,,,
TGME49_253100,253100,rhoptries 2,rhoptries 2,,,
TGME49_217410,217410,dense granules,apical 2,,,
TGME49_208780,208780,cytosol,nucleus - non-chromatin,,,
TGME49_234490,234490,nucleus - chromatin,nucleus - chromatin,,,
TGME49_229290,229290,cytosol,19S proteasome,,,
TGME49_206680,206680,nucleus - chromatin,nucleolus,,,
TGME49_255240,255240,nucleus - chromatin,nucleus - chromatin,,,
TGME49_305870,305870,ER 1,ER 1,,,
TGME49_253950,253950,unknown,nucleus - non-chromatin,,,
TGME49_312470,312470,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_261070,261070,apicoplast,apicoplast,,,
TGME49_226350,226350,nucleus - chromatin,nucleus - chromatin,,,
TGME49_288550,288550,nucleus - chromatin,nucleolus,,,
TGME49_203320,203320,nucleus - chromatin,nucleus - chromatin,,,
TGME49_265990,265990,nucleus - non-chromatin,nucleolus,,,
TGME49_314080,314080,apical 1,apical 1,,,
TGME49_280760,280760,nucleus - chromatin,nucleus - chromatin,,,
TGME49_239630,239630,cytosol,cytosol,,,
TGME49_305140,305140,unknown,unknown,,,
TGME49_240380,240380,PM - peripheral 2,PM - peripheral 2,,,
TGME49_224270,224270,nucleus - chromatin,nucleus - chromatin,,,
TGME49_282150,282150,apicoplast,apicoplast,,,
TGME49_313570,313570,PM - integral,Golgi,,,
TGME49_270960,270960,cytosol,19S proteasome,,,
TGME49_297760,297760,nucleus - non-chromatin,nucleolus,,,
TGME49_255400,255400,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_210408,210408,nucleus - chromatin,nucleus - chromatin,,,
TGME49_249560,249560,apicoplast,apicoplast,,,
TGME49_249800,249800,nucleus - chromatin,nucleolus,,,
TGME49_200430,200430,nucleus - chromatin,19S proteasome,,,
TGME49_249730,249730,cytosol,PM - peripheral 2,,,
TGME49_209690,209690,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_275740,275740,nucleus - chromatin,nucleolus,,,
TGME49_255900,255900,unknown,ER 1,,,
TGME49_233310,233310,unknown,unknown,,,
TGME49_255330,255330,endomembrane vesicles,endomembrane vesicles,,,
TGME49_222240,222240,nucleus - chromatin,nucleolus,,,
TGME49_254800,254800,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_286530,286530,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_270200,270200,rhoptries 2,rhoptries 2,,,
TGME49_208490,208490,nucleus - non-chromatin,endomembrane vesicles,,,
TGME49_293050,293050,nucleus - chromatin,nucleus - chromatin,,,
TGME49_217870,217870,PM - integral,Golgi,,,
TGME49_281910,281910,PM - integral,Golgi,,,
TGME49_254480,254480,unknown,cytosol,,,
TGME49_309580,309580,unknown,apicoplast,,,
TGME49_257390,257390,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_255910,255910,unknown,mitochondrion - membranes,,,
TGME49_273580,273580,nucleus - chromatin,nucleus - chromatin,,,
TGME49_286800,286800,nucleus - chromatin,nucleolus,,,
TGME49_246450,246450,micronemes,micronemes,,,
TGME49_286560,286560,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_228300,228300,cytosol,19S proteasome,,,
TGME49_271300,271300,nucleus - non-chromatin,40S ribosome,,,
TGME49_203690,203690,nucleus - chromatin,nucleolus,,,
TGME49_209880,209880,unknown,nucleus - chromatin,,,
TGME49_253420,253420,ER 1,ER 1,,,
TGME49_217640,217640,nucleus - chromatin,nucleolus,,,
TGME49_220140,220140,nucleus - chromatin,nucleolus,,,
TGME49_277840,277840,cytosol,19S proteasome,,,
TGME49_234350,234350,nucleus - chromatin,nucleolus,,,
TGME49_219430,219430,28.932743,1,-12.7771618707647,-79.6935562852681,
TGME49_208820,208820,apicoplast,apicoplast,,,
TGME49_270540,270540,cytosol,cytosol,,,
TGME49_274070,274070,cytosol,cytosol,,,
TGME49_293700,293700,unknown,unknown,,,
TGME49_247610,247610,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_279410,279410,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_233540,233540,unknown,PM - integral,,,
TGME49_263430,263430,cytosol,19S proteasome,,,
TGME49_203160,203160,nucleus - chromatin,nucleus - chromatin,,,
TGME49_203630,203630,60S ribosome,60S ribosome,,,
TGME49_203880,203880,Golgi,PM - peripheral 2,,,
TGME49_237020,237020,nucleus - chromatin,nucleolus,,,
TGME49_310870,310870,unknown,unknown,,,
TGME49_249810,249810,unknown,unknown,,,
TGME49_290460,290460,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_218270,218270,rhoptries 2,rhoptries 2,,,
TGME49_215390,215390,unknown,unknown,,,
TGME49_300220,300220,rhoptries 1,rhoptries 1,,,
TGME49_214520,214520,nucleus - chromatin,nucleolus,,,
TGME49_314270,314270,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_229500,229500,rhoptries 2,rhoptries 2,,,
TGME49_236130,236130,cytosol,cytosol,,,
TGME49_235690,235690,IMC,IMC,,,
TGME49_297245,297245,unknown,PM - integral,,,
TGME49_313495,313495,apicoplast,ER 2,,,
TGME49_286240,286240,unknown,unknown,,,
TGME49_310370,310370,ER 1,ER 1,,,
TGME49_290170,290170,nucleus - chromatin,PM - peripheral 2,,,
TGME49_208800,208800,nucleus - chromatin,nucleolus,,,
TGME49_208200,208200,nucleus - chromatin,nucleus - chromatin,,,
TGME49_203460,203460,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_307990,307990,unknown,endomembrane vesicles,,,
TGME49_250910,250910,PM - integral,PM - peripheral 2,,,
TGME49_236520,236520,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_226890,226890,nucleus - non-chromatin,nucleolus,,,
TGME49_271390,271390,nucleus - non-chromatin,nucleolus,,,
TGME49_263720,263720,nucleus - chromatin,nucleus - chromatin,,,
TGME49_204120,204120,nucleus - non-chromatin,nucleolus,,,
TGME49_242090,242090,nucleus - non-chromatin,nucleolus,,,
TGME49_264880,264880,cytosol,19S proteasome,,,
TGME49_253400,253400,nucleus - chromatin,PM - peripheral 2,,,
TGME49_247670,247670,cytosol,cytosol,,,
TGME49_255670,255670,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_227850,227850,unknown,nucleus - non-chromatin,,,
TGME49_236270,236270,cytosol,nucleolus,,,
TGME49_294430,294430,nucleus - chromatin,nucleolus,,,
TGME49_212310,212310,PM - integral,PM - integral,,,
TGME49_277510,277510,cytosol,19S proteasome,,,
TGME49_206380,206380,nucleus - chromatin,nucleolus,,,
TGME49_247230,247230,nucleus - chromatin,PM - peripheral 2,,,
TGME49_289180,289180,unknown,mitochondrion - soluble,,,
TGME49_304720,304720,dense granules,dense granules,,,
TGME49_217560,217560,nucleus - non-chromatin,nucleolus,,,
TGME49_229450,229450,cytosol,19S proteasome,,,
TGME49_257160,257160,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_243510,243510,cytosol,19S proteasome,,,
TGME49_295680,295680,nucleolus,nucleolus,,,
TGME49_226500,226500,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_321630,321630,nucleus - chromatin,19S proteasome,,,
TGME49_208300,208300,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_300190,300190,60S ribosome,60S ribosome,,,
TGME49_213240,213240,apicoplast,apicoplast,,,
TGME49_216460,216460,Golgi,Golgi,,,
TGME49_217550,217550,cytosol,endomembrane vesicles,,,
TGME49_286500,286500,PM - peripheral 2,PM - integral,,,
TGME49_250810,250810,60S ribosome,60S ribosome,,,
TGME49_265010,265010,cytosol,nucleolus,,,
TGME49_271178,271178,nucleus - chromatin,nucleus - chromatin,,,
TGME49_215450,215450,PM - integral,Golgi,,,
TGME49_290870,290870,Golgi,PM - peripheral 2,,,
TGME49_295370,295370,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_247540,247540,PM - integral,Golgi,,,
TGME49_219190,219190,cytosol,cytosol,,,
TGME49_214920,214920,ER 1,ER 1,,,
TGME49_293710,293710,nucleus - non-chromatin,60S ribosome,,,
TGME49_214300,214300,endomembrane vesicles,endomembrane vesicles,,,
TGME49_314422,314422,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_289140,289140,unknown,mitochondrion - soluble,,,
TGME49_261510,261510,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_238130,238130,IMC,IMC,,,
TGME49_222070,222070,nucleus - chromatin,nucleolus,,,
TGME49_214980,214980,nucleus - chromatin,nucleolus,,,
TGME49_262490,262490,unknown,Golgi,,,
TGME49_278250,278250,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_309990,309990,micronemes,micronemes,,,
TGME49_310330,310330,cytosol,19S proteasome,,,
TGME49_254080,254080,unknown,rhoptries 2,,,
TGME49_214170,214170,nucleus - non-chromatin,nucleolus,,,
TGME49_220200,220200,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_232650,232650,nucleus - chromatin,nucleus - chromatin,,,
TGME49_202120,202120,nucleus - chromatin,PM - peripheral 2,,,
TGME49_320592,320592,mitochondrion - soluble,nucleolus,,,
TGME49_309010,309010,unknown,mitochondrion - soluble,,,
TGME49_293400,293400,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_310300,310300,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_208070,208070,dense granules,dense granules,,,
TGME49_222880,222880,apicoplast,ER 2,,,
TGME49_265470,265470,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_257020,257020,nucleus - chromatin,nucleus - chromatin,,,
TGME49_312140,312140,nucleus - chromatin,nucleolus,,,
TGME49_236250,236250,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_215690,215690,apicoplast,apicoplast,,,
TGME49_270780,270780,nucleus - non-chromatin,nucleolus,,,
TGME49_248680,248680,nucleus - chromatin,nucleus - chromatin,,,
TGME49_226280,226280,unknown,mitochondrion - soluble,,,
TGME49_221710,221710,nucleus - chromatin,nucleolus,,,
TGME49_230840,230840,Golgi,PM - peripheral 2,,,
TGME49_284630,284630,nucleus - chromatin,nucleus - chromatin,,,
TGME49_224970,224970,nucleus - chromatin,nucleolus,,,
TGME49_261540,261540,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_252210,252210,nucleus - chromatin,nucleus - chromatin,,,
TGME49_290900,290900,unknown,mitochondrion - soluble,,,
TGME49_223125,223125,apicoplast,ER 2,,,
TGME49_264710,264710,nucleus - non-chromatin,nucleolus,,,
TGME49_264950,264950,cytosol,19S proteasome,,,
TGME49_263260,263260,PM - integral,PM - integral,,,
TGME49_216055,216055,mitochondrion - soluble,nucleolus,,,
TGME49_205000,205000,nucleus - chromatin,nucleolus,,,
TGME49_285240,285240,ER 1,ER 1,,,
TGME49_278800,278800,Golgi,PM - peripheral 2,,,
TGME49_314295,314295,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_255180,255180,nucleus - chromatin,nucleolus,,,
TGME49_289230,289230,unknown,apicoplast,,,
